order_id,created_at,sku_name,quantity,asp_inr,cogs_inr,gross_revenue_inr,discount_inr,net_revenue_inr,city,payment_method,courier,is_returned,order_status,financial_status
ORD11901,2026-03-28T19:35:00+05:30,Ashwagandha 60pc,3,499,65,1497,224.55,1272.45,Delhi,COD,BlueDart,False,delivered,paid
ORD11902,2026-03-28T10:18:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Chandigarh,COD,Shadowfax,False,delivered,paid
ORD11903,2026-03-28T08:12:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chennai,COD,BlueDart,False,delivered,paid
ORD11904,2026-03-28T20:02:00+05:30,Vitamin C Serum 30ml,1,899,120,899,44.95,854.05,Mumbai,COD,Ecom Express,False,delivered,paid
ORD11905,2026-03-28T11:26:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Pune,Prepaid,Ecom Express,False,delivered,paid
ORD11906,2026-03-28T17:00:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Mumbai,COD,Ecom Express,False,delivered,paid
ORD11907,2026-03-28T09:13:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Hyderabad,COD,Delhivery,False,delivered,paid
ORD11908,2026-03-28T12:20:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,COD,Shadowfax,False,delivered,paid
ORD11909,2026-03-28T15:53:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,39.95,759.05,Delhi,Prepaid,Ecom Express,False,delivered,paid
ORD11910,2026-03-28T10:11:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD11911,2026-03-28T10:46:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,COD,BlueDart,False,delivered,paid
ORD11912,2026-03-28T11:43:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Mumbai,COD,DTDC,False,delivered,paid
ORD11913,2026-03-28T17:52:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,COD,Delhivery,False,delivered,paid
ORD11914,2026-03-28T10:06:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Surat,COD,BlueDart,False,delivered,paid
ORD11915,2026-03-28T22:25:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD11916,2026-03-28T14:08:00+05:30,Multivitamin Women 30pc,2,549,70,1098,0,1098,Pune,Prepaid,Shadowfax,False,delivered,paid
ORD11917,2026-03-28T11:28:00+05:30,Collagen Gummies 30pc,1,699,85,699,104.85,594.15,Mumbai,Prepaid,Delhivery,False,delivered,paid
ORD11918,2026-03-28T08:03:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Mumbai,COD,Shadowfax,False,delivered,paid
ORD11919,2026-03-28T20:20:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Pune,COD,BlueDart,False,delivered,paid
ORD11920,2026-03-28T14:20:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Delhi,COD,Ecom Express,False,delivered,paid
ORD11921,2026-03-28T18:47:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chennai,COD,Delhivery,False,delivered,paid
ORD11922,2026-03-28T20:18:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Ahmedabad,Prepaid,Delhivery,True,returned,refunded
ORD11923,2026-03-28T20:36:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Bengaluru,COD,Shadowfax,True,returned,refunded
ORD11924,2026-03-28T21:15:00+05:30,Multivitamin Women 30pc,2,549,70,1098,0,1098,Mumbai,COD,Delhivery,False,delivered,paid
ORD11925,2026-03-28T19:39:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Jaipur,Prepaid,Shadowfax,False,delivered,paid
ORD11926,2026-03-28T15:16:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Pune,COD,DTDC,False,delivered,paid
ORD11927,2026-03-28T11:27:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,Prepaid,Shadowfax,False,delivered,paid
ORD11928,2026-03-28T13:44:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,COD,Ecom Express,False,delivered,paid
ORD11929,2026-03-29T13:48:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Pune,COD,DTDC,False,delivered,paid
ORD11930,2026-03-29T22:45:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,DTDC,False,delivered,paid
ORD11931,2026-03-29T22:05:00+05:30,Collagen Gummies 30pc,1,699,85,699,104.85,594.15,Bengaluru,COD,Delhivery,False,delivered,paid
ORD11932,2026-03-29T10:57:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD11933,2026-03-29T11:26:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD11934,2026-03-29T10:35:00+05:30,Vitamin C Serum 30ml,1,899,120,899,134.85,764.15,Delhi,COD,Ecom Express,False,delivered,paid
ORD11935,2026-03-29T21:57:00+05:30,Biotin Hair Gummies,1,599,75,599,89.85,509.15,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD11936,2026-03-29T10:35:00+05:30,Vitamin C Serum 30ml,1,899,120,899,44.95,854.05,Mumbai,COD,Shadowfax,True,returned,refunded
ORD11937,2026-03-29T22:40:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,Prepaid,Delhivery,False,delivered,paid
ORD11938,2026-03-29T14:48:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD11939,2026-03-29T14:14:00+05:30,Vitamin C Serum 30ml,1,899,120,899,89.9,809.1,Pune,COD,DTDC,False,delivered,paid
ORD11940,2026-03-29T19:47:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Kolkata,COD,Delhivery,False,delivered,paid
ORD11941,2026-03-29T14:34:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Lucknow,Prepaid,DTDC,False,delivered,paid
ORD11942,2026-03-29T08:32:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Pune,Prepaid,BlueDart,False,delivered,paid
ORD11943,2026-03-29T22:28:00+05:30,Vitamin C Serum 30ml,1,899,120,899,134.85,764.15,Kolkata,Prepaid,DTDC,False,delivered,paid
ORD11944,2026-03-29T21:05:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Bengaluru,Prepaid,Shadowfax,False,delivered,paid
ORD11945,2026-03-29T12:09:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Hyderabad,COD,DTDC,False,delivered,paid
ORD11946,2026-03-29T14:35:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,COD,BlueDart,False,delivered,paid
ORD11947,2026-03-29T08:25:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD11948,2026-03-29T11:34:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD11949,2026-03-29T21:55:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Bengaluru,Prepaid,Delhivery,False,delivered,paid
ORD11950,2026-03-29T14:16:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,COD,Shadowfax,False,delivered,paid
ORD11951,2026-03-29T12:05:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Kolkata,Prepaid,Delhivery,False,delivered,paid
ORD11952,2026-03-29T14:00:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Ahmedabad,Prepaid,Delhivery,True,returned,refunded
ORD11953,2026-03-29T16:52:00+05:30,Biotin Hair Gummies,1,599,75,599,59.9,539.1,Mumbai,COD,Shadowfax,True,returned,refunded
ORD11954,2026-03-29T21:07:00+05:30,Ashwagandha 60pc,3,499,65,1497,149.7,1347.3,Lucknow,COD,Delhivery,False,delivered,paid
ORD11955,2026-03-29T20:24:00+05:30,Collagen Gummies 30pc,2,699,85,1398,209.7,1188.3,Bengaluru,Prepaid,Delhivery,False,delivered,paid
ORD11956,2026-03-29T12:06:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,239.7,1358.3,Chandigarh,Prepaid,DTDC,False,delivered,paid
ORD11957,2026-03-29T13:14:00+05:30,Ashwagandha 60pc,1,499,65,499,49.9,449.1,Surat,Prepaid,Ecom Express,True,returned,refunded
ORD11958,2026-03-29T16:47:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD11959,2026-03-29T09:49:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Bengaluru,Prepaid,Delhivery,False,delivered,paid
ORD11960,2026-03-29T12:30:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD11961,2026-03-29T10:51:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD11962,2026-03-29T08:10:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Chennai,COD,Shadowfax,False,delivered,paid
ORD11963,2026-03-29T20:24:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Delhi,COD,BlueDart,False,delivered,paid
ORD11964,2026-03-29T18:43:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Hyderabad,COD,Ecom Express,False,delivered,paid
ORD11965,2026-03-29T09:20:00+05:30,Vitamin C Serum 30ml,3,899,120,2697,0,2697,Chennai,Prepaid,BlueDart,False,delivered,paid
ORD11966,2026-03-29T11:12:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Bengaluru,Prepaid,DTDC,False,delivered,paid
ORD11967,2026-03-29T17:34:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Lucknow,Prepaid,Shadowfax,False,delivered,paid
ORD11968,2026-03-29T19:27:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Delhi,Prepaid,DTDC,False,delivered,paid
ORD11969,2026-03-29T20:51:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Kolkata,Prepaid,DTDC,False,delivered,paid
ORD11970,2026-03-29T21:21:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Chennai,Prepaid,Ecom Express,False,delivered,paid
ORD11971,2026-03-29T10:31:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,DTDC,False,delivered,paid
ORD11972,2026-03-29T22:55:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Pune,COD,Delhivery,False,delivered,paid
ORD11973,2026-03-29T16:06:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD11974,2026-03-29T08:09:00+05:30,Vitamin C Serum 30ml,1,899,120,899,89.9,809.1,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD11975,2026-03-30T15:06:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,COD,DTDC,False,delivered,paid
ORD11976,2026-03-30T11:30:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,COD,Ecom Express,False,delivered,paid
ORD11977,2026-03-30T12:52:00+05:30,Ashwagandha 60pc,1,499,65,499,49.9,449.1,Mumbai,COD,DTDC,False,delivered,paid
ORD11978,2026-03-30T18:33:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,Prepaid,Ecom Express,False,delivered,paid
ORD11979,2026-03-30T12:08:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Bengaluru,Prepaid,Shadowfax,False,delivered,paid
ORD11980,2026-03-30T22:25:00+05:30,Collagen Gummies 30pc,3,699,85,2097,314.55,1782.45,Delhi,COD,BlueDart,False,delivered,paid
ORD11981,2026-03-30T17:03:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Delhi,COD,BlueDart,False,delivered,paid
ORD11982,2026-03-30T20:23:00+05:30,Vitamin C Serum 30ml,1,899,120,899,89.9,809.1,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD11983,2026-03-30T17:26:00+05:30,Biotin Hair Gummies,1,599,75,599,29.95,569.05,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD11984,2026-03-30T15:03:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,COD,Ecom Express,False,delivered,paid
ORD11985,2026-03-30T17:45:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Ahmedabad,Prepaid,Ecom Express,False,delivered,paid
ORD11986,2026-03-30T11:11:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Pune,COD,DTDC,False,delivered,paid
ORD11987,2026-03-30T13:41:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Lucknow,Prepaid,BlueDart,True,returned,refunded
ORD11988,2026-03-30T12:17:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Mumbai,COD,Ecom Express,False,delivered,paid
ORD11989,2026-03-30T08:13:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Hyderabad,COD,Delhivery,False,delivered,paid
ORD11990,2026-03-30T22:17:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD11991,2026-03-30T22:56:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Bengaluru,COD,Delhivery,False,delivered,paid
ORD11992,2026-03-30T12:37:00+05:30,Biotin Hair Gummies,1,599,75,599,29.95,569.05,Kolkata,COD,Delhivery,True,returned,refunded
ORD11993,2026-03-30T21:51:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,COD,BlueDart,False,delivered,paid
ORD11994,2026-03-30T20:59:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Pune,Prepaid,Ecom Express,False,delivered,paid
ORD11995,2026-03-30T11:47:00+05:30,Vitamin C Serum 30ml,1,899,120,899,134.85,764.15,Ahmedabad,Prepaid,Shadowfax,False,delivered,paid
ORD11996,2026-03-30T08:19:00+05:30,Ashwagandha 60pc,2,499,65,998,149.7,848.3,Chennai,COD,Ecom Express,False,delivered,paid
ORD11997,2026-03-30T21:10:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Bengaluru,Prepaid,BlueDart,False,delivered,paid
ORD11998,2026-03-30T08:32:00+05:30,Vitamin C Serum 30ml,1,899,120,899,134.85,764.15,Hyderabad,Prepaid,DTDC,False,delivered,paid
ORD11999,2026-03-30T08:10:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Kolkata,Prepaid,Ecom Express,False,delivered,paid
ORD12000,2026-03-30T20:52:00+05:30,Collagen Gummies 30pc,1,699,85,699,69.9,629.1,Chennai,Prepaid,Delhivery,True,returned,refunded
ORD12001,2026-03-30T10:57:00+05:30,Multivitamin Women 30pc,2,549,70,1098,0,1098,Delhi,COD,Delhivery,False,delivered,paid
ORD12002,2026-03-30T20:21:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Delhi,COD,BlueDart,True,returned,refunded
ORD12003,2026-03-30T08:14:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD12004,2026-03-31T12:54:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,Prepaid,BlueDart,False,delivered,paid
ORD12005,2026-03-31T09:08:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,COD,BlueDart,False,delivered,paid
ORD12006,2026-03-31T17:25:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Pune,COD,Delhivery,False,delivered,paid
ORD12007,2026-03-31T12:37:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Hyderabad,Prepaid,BlueDart,False,delivered,paid
ORD12008,2026-03-31T22:28:00+05:30,Vitamin C Serum 30ml,1,899,120,899,44.95,854.05,Ahmedabad,COD,Ecom Express,False,delivered,paid
ORD12009,2026-03-31T10:27:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,COD,BlueDart,False,delivered,paid
ORD12010,2026-03-31T10:44:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD12011,2026-03-31T21:08:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,BlueDart,False,delivered,paid
ORD12012,2026-03-31T12:13:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Chennai,COD,Delhivery,False,delivered,paid
ORD12013,2026-03-31T18:08:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Hyderabad,COD,Delhivery,False,delivered,paid
ORD12014,2026-03-31T19:52:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD12015,2026-03-31T15:02:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD12016,2026-03-31T16:27:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Kolkata,Prepaid,BlueDart,False,delivered,paid
ORD12017,2026-03-31T13:40:00+05:30,Vitamin C Serum 30ml,1,899,120,899,134.85,764.15,Hyderabad,COD,Delhivery,False,delivered,paid
ORD12018,2026-03-31T19:27:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Pune,COD,Shadowfax,False,delivered,paid
ORD12019,2026-03-31T22:13:00+05:30,Biotin Hair Gummies,1,599,75,599,59.9,539.1,Bengaluru,COD,BlueDart,False,delivered,paid
ORD12020,2026-03-31T21:22:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,39.95,759.05,Delhi,COD,DTDC,False,delivered,paid
ORD12021,2026-03-31T12:56:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,Ecom Express,False,delivered,paid
ORD12022,2026-03-31T17:11:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,Prepaid,BlueDart,False,delivered,paid
ORD12023,2026-03-31T21:57:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Hyderabad,COD,Ecom Express,False,delivered,paid
ORD12024,2026-03-31T08:01:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Lucknow,COD,DTDC,False,delivered,paid
ORD12025,2026-03-31T09:05:00+05:30,Biotin Hair Gummies,1,599,75,599,59.9,539.1,Mumbai,Prepaid,Delhivery,False,delivered,paid
ORD12026,2026-03-31T18:02:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Kolkata,COD,Delhivery,True,returned,refunded
ORD12027,2026-03-31T19:22:00+05:30,Vitamin C Serum 30ml,1,899,120,899,134.85,764.15,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD12028,2026-03-31T10:54:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,COD,BlueDart,False,delivered,paid
ORD12029,2026-03-31T14:19:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chandigarh,Prepaid,BlueDart,False,delivered,paid
ORD12030,2026-03-31T15:11:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,DTDC,False,delivered,paid
ORD12031,2026-03-31T17:18:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,179.8,1618.2,Delhi,COD,DTDC,False,delivered,paid
ORD12032,2026-03-31T15:01:00+05:30,Collagen Gummies 30pc,2,699,85,1398,209.7,1188.3,Kolkata,Prepaid,Ecom Express,False,delivered,paid
ORD12033,2026-03-31T15:19:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Bengaluru,Prepaid,Shadowfax,True,returned,refunded
ORD12034,2026-03-31T16:52:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Pune,COD,BlueDart,False,delivered,paid
ORD12035,2026-03-31T10:26:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Hyderabad,COD,Delhivery,False,delivered,paid
ORD12036,2026-03-31T08:38:00+05:30,Ashwagandha 60pc,2,499,65,998,49.9,948.1,Chennai,COD,BlueDart,False,delivered,paid
ORD12037,2026-03-31T17:38:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,Prepaid,DTDC,False,delivered,paid
ORD12038,2026-03-31T21:41:00+05:30,Collagen Gummies 30pc,1,699,85,699,69.9,629.1,Hyderabad,COD,BlueDart,False,delivered,paid
ORD12039,2026-03-31T09:34:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Delhi,Prepaid,Ecom Express,False,delivered,paid
ORD12040,2026-03-31T18:56:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Lucknow,Prepaid,DTDC,False,delivered,paid
ORD12041,2026-03-31T17:02:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Hyderabad,COD,Delhivery,False,delivered,paid
ORD12042,2026-03-31T08:44:00+05:30,Multivitamin Women 30pc,2,549,70,1098,0,1098,Bengaluru,Prepaid,BlueDart,False,delivered,paid
ORD12043,2026-04-01T11:45:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Surat,COD,DTDC,False,delivered,paid
ORD12044,2026-04-01T15:44:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Bengaluru,COD,Shadowfax,False,delivered,paid
ORD12045,2026-04-01T22:36:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Bengaluru,COD,BlueDart,False,delivered,paid
ORD12046,2026-04-01T20:52:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Hyderabad,COD,Shadowfax,False,delivered,paid
ORD12047,2026-04-01T17:55:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,Ecom Express,False,delivered,paid
ORD12048,2026-04-01T12:36:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Chandigarh,Prepaid,Delhivery,False,delivered,paid
ORD12049,2026-04-01T09:34:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chennai,COD,Delhivery,False,delivered,paid
ORD12050,2026-04-01T18:57:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Bengaluru,COD,Ecom Express,True,returned,refunded
ORD12051,2026-04-01T18:36:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Lucknow,Prepaid,Shadowfax,False,delivered,paid
ORD12052,2026-04-01T15:47:00+05:30,Biotin Hair Gummies,2,599,75,1198,59.9,1138.1,Bengaluru,COD,Shadowfax,False,delivered,paid
ORD12053,2026-04-01T19:44:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,39.95,759.05,Bengaluru,Prepaid,DTDC,False,delivered,paid
ORD12054,2026-04-01T09:18:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Chennai,Prepaid,Delhivery,False,delivered,paid
ORD12055,2026-04-01T21:34:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Surat,COD,Ecom Express,False,delivered,paid
ORD12056,2026-04-01T18:50:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD12057,2026-04-01T22:00:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,Delhivery,False,delivered,paid
ORD12058,2026-04-01T08:06:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Hyderabad,Prepaid,BlueDart,False,delivered,paid
ORD12059,2026-04-01T09:21:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Ahmedabad,Prepaid,Shadowfax,False,delivered,paid
ORD12060,2026-04-01T08:13:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Pune,COD,Delhivery,False,delivered,paid
ORD12061,2026-04-01T14:35:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,Delhivery,False,delivered,paid
ORD12062,2026-04-01T18:37:00+05:30,Collagen Gummies 30pc,1,699,85,699,104.85,594.15,Delhi,Prepaid,DTDC,False,delivered,paid
ORD12063,2026-04-01T18:07:00+05:30,Multivitamin Women 30pc,1,549,70,549,82.35,466.65,Mumbai,Prepaid,Ecom Express,True,returned,refunded
ORD12064,2026-04-01T11:39:00+05:30,Biotin Hair Gummies,1,599,75,599,29.95,569.05,Delhi,COD,Delhivery,True,returned,refunded
ORD12065,2026-04-01T12:17:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Pune,Prepaid,BlueDart,False,delivered,paid
ORD12066,2026-04-01T08:47:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Delhi,Prepaid,BlueDart,False,delivered,paid
ORD12067,2026-04-01T08:37:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Jaipur,COD,BlueDart,False,delivered,paid
ORD12068,2026-04-02T22:45:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Delhi,Prepaid,BlueDart,False,delivered,paid
ORD12069,2026-04-02T19:19:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,COD,Ecom Express,False,delivered,paid
ORD12070,2026-04-02T20:23:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chennai,COD,Ecom Express,False,delivered,paid
ORD12071,2026-04-02T21:45:00+05:30,Biotin Hair Gummies,1,599,75,599,59.9,539.1,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD12072,2026-04-02T10:14:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Delhi,COD,DTDC,False,delivered,paid
ORD12073,2026-04-02T17:52:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Kolkata,Prepaid,Shadowfax,False,delivered,paid
ORD12074,2026-04-02T14:11:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Ahmedabad,COD,BlueDart,False,delivered,paid
ORD12075,2026-04-02T11:57:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,COD,Delhivery,False,delivered,paid
ORD12076,2026-04-02T19:35:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Hyderabad,Prepaid,Shadowfax,False,delivered,paid
ORD12077,2026-04-02T08:19:00+05:30,Collagen Gummies 30pc,1,699,85,699,69.9,629.1,Hyderabad,Prepaid,Ecom Express,False,delivered,paid
ORD12078,2026-04-02T09:20:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Mumbai,Prepaid,Shadowfax,False,delivered,paid
ORD12079,2026-04-02T08:41:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Mumbai,COD,Shadowfax,True,returned,refunded
ORD12080,2026-04-02T12:47:00+05:30,Multivitamin Women 30pc,3,549,70,1647,0,1647,Jaipur,Prepaid,BlueDart,False,delivered,paid
ORD12081,2026-04-02T15:20:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD12082,2026-04-02T18:24:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Bengaluru,COD,BlueDart,False,delivered,paid
ORD12083,2026-04-02T11:21:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chennai,COD,BlueDart,False,delivered,paid
ORD12084,2026-04-02T16:57:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Jaipur,COD,Ecom Express,False,delivered,paid
ORD12085,2026-04-02T22:00:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Jaipur,Prepaid,Shadowfax,False,delivered,paid
